docket,violation_address,city,state,cleaned_address,corrected,result_num,osm_id,display_name,category,type,latlong,shape_area,shape_leng,ward
22DT001235,1440 W HUBBARD ST,Chicago,Illinois,1440 W HUBBARD ST,,"0","406711234","1440, West Hubbard Street, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60642, United States",place,house,"41.8898584043567,-87.66356513818938","163221187.276","130222.911895","27"
20DT000569,56 E CHICAGO,Chicago,Illinois,56 E CHICAGO,,"0","6224247376","Jackson & Laflin, West Jackson Boulevard, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60607, United States",highway,bus_stop,"41.8775826,-87.6639856","163221187.276","130222.911895","27"
21DT001023,914 W HUBBARD ST,Chicago,Illinois,914 W HUBBARD ST,,"0","223510918","914, West Hubbard Street, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60642, United States",building,apartments,"41.8903745,-87.6508364207015","163221187.276","130222.911895","27"
21DT001078,101 S PAULINA ST,Chicago,Illinois,101 S PAULINA ST,,"0","31043244","101, South Paulina Street, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60612, United States",place,house,"41.880005,-87.669154","163221187.276","130222.911895","27"
21DT000368,1340 W RANDOLPH ST,Chicago,Illinois,1340 W RANDOLPH ST,,"0","134327656","1340, West Randolph Street, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60607, United States",place,house,"41.88451336562225,-87.66374273706978","163221187.276","130222.911895","27"
21DT001090,873 N ORLEANS ST,Chicago,Illinois,873 N ORLEANS ST,,"0","210680380","873, North Orleans Street, River North, Chicago, Cook County, Illinois, 60610, United States",building,apartments,"41.89868305,-87.63695054930189","163221187.276","130222.911895","27"
21DT001491,3000 W WASHINGTON,Chicago,Illinois,3000 W WASHINGTON,,"0","116260518","3000, West Washington Boulevard, East Garfield Park, Chicago, West Chicago Township, Cook County, Illinois, 60612, United States",place,house,"41.882927,-87.701421","163221187.276","130222.911895","27"
21DT000530,3601 W GRAND,Chicago,Illinois,3601 W GRAND AVE,True,"0","362124535","Mobil, 3601, West Grand Avenue, Humboldt Park, Chicago, West Chicago Township, Cook County, Illinois, 60651, United States",amenity,fuel,"41.90236215,-87.71741633226401","163221187.276","130222.911895","27"
21DT001171,314 S CALIFORNIA,Chicago,Illinois,314 S CALIFORNIA,,"0","435331727","314, South California Avenue, East Garfield Park, Chicago, West Chicago Township, Cook County, Illinois, 60612, United States",place,house,"41.87681348639308,-87.69628618541363","163221187.276","130222.911895","27"
21DT001178,324 S CALIFORNIA,Chicago,Illinois,324 S CALIFORNIA,,"0","435331727","324, South California Avenue, East Garfield Park, Chicago, West Chicago Township, Cook County, Illinois, 60612, United States",place,house,"41.87661065254349,-87.69628109989176","163221187.276","130222.911895","27"
21DT001061,1017 W DIVISION ST,Chicago,Illinois,1017 W DIVISION ST,,"0","210306937","1011-1017, West Division Street, Near North Side, Chicago, Cook County, Illinois, 60642, United States",building,yes,"41.9030974,-87.65322921427995","163221187.276","130222.911895","27"
21DT001063,1930 W HUBBARD ST,Chicago,Illinois,1930 W HUBBARD ST,,"0","674760191","Goldfish Swim School, 1930, West Hubbard Street, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60612, United States",leisure,sports_centre,"41.89023485,-87.67575881219261","163221187.276","130222.911895","27"
21DT000559,710 N ELIZABETH ST,Chicago,Illinois,710 N ELIZABETH ST,,"0","210307947","710, North Elizabeth Street, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",building,yes,"41.894777950000005,-87.65967257313741","163221187.276","130222.911895","27"
21DT000637,801 W MADISON ST,Chicago,Illinois,801 W MADISON ST,,"0","632301930","801, West Madison Street, West Loop, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60607, United States",place,house,"41.881652,-87.648665","163221187.276","130222.911895","27"
21DT000578,711 N ELIZABETH ST,Chicago,Illinois,711 N ELIZABETH ST,,"0","210307951","711, North Elizabeth Street, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",building,yes,"41.894791100000006,-87.6592216","163221187.276","130222.911895","27"
21DT001066,1528 N LASALLE DR,Chicago,Illinois,1528 N LASALLE DR,,"0","210684824","1528, North LaSalle Drive, Gold Coast, Near North Side, Chicago, Cook County, Illinois, 60610, United States",building,yes,"41.9100477,-87.6334864393857","163221187.276","130222.911895","27"
21DT001039,1000 W LAKE ST,Chicago,Illinois,1000 W LAKE ST,,"0","283044189","1000, West Lake Street, Fulton Market District, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60661, United States",building,yes,"41.8858065,-87.65231307927601","163221187.276","130222.911895","27"
21DT000587,523 N OGDEN,Chicago,Illinois,523 N OGDEN,,"0","210307726","523, North Ogden Avenue, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",building,yes,"41.891571049999996,-87.65822796205757","163221187.276","130222.911895","27"
21DT001067,2354 W WASHINGTON,Chicago,Illinois,2354 W WASHINGTON,,"0","209381349","BP, 2354, West Washington Boulevard, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60612, United States",amenity,fuel,"41.8832575,-87.68604505","163221187.276","130222.911895","27"
21DT000631,1100 W RANDOLPH ST,Chicago,Illinois,1100 W RANDOLPH ST,,"0","1020123300","1100, West Randolph Street, West Loop, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60607, United States",place,house,"41.884456,-87.655777","163221187.276","130222.911895","27"
21DT001070,114 N ABERDEEN ST,Chicago,Illinois,114 N ABERDEEN ST,,"0","210269592","114, North Aberdeen Street, West Loop, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",building,yes,"41.883475700000005,-87.65471238776465","163221187.276","130222.911895","27"
21DT001089,314 W SCHILLER ST,Chicago,Illinois,314 W SCHILLER ST,,"0","165439078","314, West Schiller Street, Gold Coast, Near North Side, Chicago, Cook County, Illinois, 60610, United States",place,house,"41.9075367,-87.63736615","163221187.276","130222.911895","27"
21DT000561,747 N MAY ST,Chicago,Illinois,747 N MAY ST,,"0","210308089","747, North May Street, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",building,yes,"41.8955237,-87.6555624461555","163221187.276","130222.911895","27"
21DT000616,921 W FULTON ST,Chicago,Illinois,921 W FULTON ST,,"0","56460697","921, West Fulton Street, Fulton River District, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60607, United States",place,house,"41.88684060176642,-87.6506342458798","163221187.276","130222.911895","27"
22DT001390,500 S CALIFORNIA,Chicago,Illinois,500 S CALIFORNIA,,"0","1124995807","500, South California Avenue, East Garfield Park, Chicago, West Chicago Township, Cook County, Illinois, 60612, United States",place,house,"41.874772,-87.696234","163221187.276","130222.911895","27"
21DT001033,130 S HALSTED ST,Chicago,Illinois,130 S HALSTED ST,,"0","23646718","130, South Halsted Street, Greektown, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60661, United States",place,house,"41.88008046938776,-87.64741851020409","163221187.276","130222.911895","27"
21DT001177,3114 W CARROLL,Chicago,Illinois,3114 W CARROLL,,"0","163779458","3114, West Carroll Avenue, East Garfield Park, Chicago, West Chicago Township, Cook County, Illinois, 60612, United States",building,yes,"41.88781005,-87.70509008174265","163221187.276","130222.911895","27"
21DT001040,315 W LOCUST ST,Chicago,Illinois,315 W LOCUST ST,,"0","24079665","315, West Locust Street, River North, Chicago, Cook County, Illinois, 60610, United States",place,house,"41.89903539456638,-87.6364737477516","163221187.276","130222.911895","27"
21DT001093,920 N ELIZABETH ST,Chicago,Illinois,920 N ELIZABETH ST,,"0","24082319","920, North Elizabeth Street, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60642, United States",place,house,"41.89859428145766,-87.66051232142014","163221187.276","130222.911895","27"
21DT001075,355 N LAFLIN ST,Chicago,Illinois,355 N LAFLIN ST,,"0","209829987","355, North Laflin Street, Kinzie Industrial Corridor, Chicago, West Chicago Township, Cook County, Illinois, 60607, United States",building,yes,"41.88815835,-87.66405004939554","163221187.276","130222.911895","27"
22DT001231,914 W HUBBARD,Chicago,Illinois,914 W HUBBARD,,"0","223510918","914, West Hubbard Street, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60642, United States",building,apartments,"41.8903745,-87.6508364207015","163221187.276","130222.911895","27"
21DT001164,700 N NOBLE ST,Chicago,Illinois,700 N NOBLE ST,,"0","209842384","700, North Noble Street, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60642, United States",building,yes,"41.89445,-87.66260017105719","163221187.276","130222.911895","27"
21DT001096,707 W GRAND,Chicago,Illinois,707 W GRAND AVE,True,"0","210307943","707, West Grand Avenue, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60661, United States",building,yes,"41.89100105,-87.64622332224437","163221187.276","130222.911895","27"
21DT000370,777 W CHICAGO,Chicago,Illinois,777 W CHICAGO,,"0","621625475","777, West Chicago Avenue, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60610, United States",place,house,"41.896308971474056,-87.64753225832557","163221187.276","130222.911895","27"
21DT000581,2150 W MONROE ST,Chicago,Illinois,2150 W MONROE ST,,"0","209829638","2150, West Monroe Street, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60612, United States",building,yes,"41.8801956,-87.68108895971379","163221187.276","130222.911895","27"
21DT001036,27 N ADA ST,Chicago,Illinois,27 N ADA ST,,"0","210270222","27, North Ada Street, West Loop, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60607, United States",building,yes,"41.8824278,-87.66032623106344","163221187.276","130222.911895","27"
21DT001035,2259 W MONROE ST,Chicago,Illinois,2259 W MONROE ST,,"0","209381171","2259, West Monroe Street, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60612, United States",building,yes,"41.87961425,-87.68377548519267","163221187.276","130222.911895","27"
21DT003372,225 N WESTERN,Chicago,Illinois,225 N WESTERN,,"0","209381151","Citgo, 225, North Western Avenue, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60612, United States",amenity,fuel,"41.8854973,-87.68622425000001","163221187.276","130222.911895","27"
21DT001101,800 N ORLEANS ST,Chicago,Illinois,800 N ORLEANS ST,,"0","24203326","North Orleans Street, River North, Chicago, Cook County, Illinois, 60610, United States",highway,tertiary,"41.8987632,-87.6372627","163221187.276","130222.911895","27"
21DT000486,114 N ABERDEEN ST,Chicago,Illinois,114 N ABERDEEN ST,,"0","210269592","114, North Aberdeen Street, West Loop, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",building,yes,"41.883475700000005,-87.65471238776465","163221187.276","130222.911895","27"
21DT000374,130 S HALSTED ST,Chicago,Illinois,130 S HALSTED ST,,"0","23646718","130, South Halsted Street, Greektown, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60661, United States",place,house,"41.88008046938776,-87.64741851020409","163221187.276","130222.911895","27"
21DT001092,949 W HURON ST,Chicago,Illinois,949 W HURON ST,,"0","210308465","949, West Huron Street, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",building,yes,"41.8948672,-87.65197089899104","163221187.276","130222.911895","27"
21DT001059,1960 W MADISON ST,Chicago,Illinois,1960 W MADISON ST,,"0","209829283","Clark Street Sports, 1960, West Madison Street, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60612, United States",shop,clothes,"41.8814834,-87.6764826","163221187.276","130222.911895","27"
21DT000592,2148 W MONROE ST,Chicago,Illinois,2148 W MONROE ST,,"0","209829632","2148, West Monroe Street, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60612, United States",building,yes,"41.88017355,-87.68097463690522","163221187.276","130222.911895","27"
21DT000560,2428 W MADISON ST,Chicago,Illinois,2428 W MADISON ST,,"0","209381409","2428, West Madison Street, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60612, United States",building,yes,"41.8813156,-87.68761889727986","163221187.276","130222.911895","27"
21DT001086,801 W MADISON ST,Chicago,Illinois,801 W MADISON ST,,"0","632301930","801, West Madison Street, West Loop, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60607, United States",place,house,"41.881652,-87.648665","163221187.276","130222.911895","27"
21DT001074,232 S HALSTED ST,Chicago,Illinois,232 S HALSTED ST,,"0","210270198","232, South Halsted Street, Greektown, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60607, United States",building,retail,"41.8781993,-87.64750608415832","163221187.276","130222.911895","27"
21DT000565,1146 W GRAND,Chicago,Illinois,1146 W GRAND AVE,True,"0","210307157","1146, West Grand Avenue, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60661, United States",building,yes,"41.89139365,-87.65645438441283","163221187.276","130222.911895","27"
20DT000857,9219 S BALTIMORE,Chicago,Illinois,9219 S BALTIMORE,,"0","232689318","9219, South Baltimore Avenue, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",place,house,"41.72797500265896,-87.54833528104668","548958842.58","144026.595563","10"
20DT000858,9225 S BALTIMORE,Chicago,Illinois,9225 S BALTIMORE,,"0","232689318","9225, South Baltimore Avenue, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",place,house,"41.72791500354528,-87.54833404139556","548958842.58","144026.595563","10"
21DT000782,10548 S TORRENCE,Chicago,Illinois,10548 S TORRENCE,,"0","211270940","10548-10552, South Torrence Avenue, Trumbull Park Terrace, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60409, United States",building,yes,"41.70311485,-87.559883637632","548958842.58","144026.595563","10"
21DT000737,9501 S EXCHANGE,Chicago,Illinois,9501 S EXCHANGE,,"0","716746984","9501, South Exchange Avenue, Vet's Park, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",place,house,"41.72237524789755,-87.552343","548958842.58","144026.595563","10"
19DT005783,3601 E 106TH ST,Chicago,Illinois,3601 E 106TH ST,,"0","57759653","3601, East 106th Street, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",place,house,"41.70282,-87.53630508310933","548958842.58","144026.595563","10"
19DT005784,13727 S BRAINARD,Chicago,Illinois,13727 S BRAINARD,,"0","365039573","13727, South Brainard Avenue, Hegewisch, Chicago, Hyde Park Township, Cook County, Illinois, 60633, United States",place,house,"41.64612198986805,-87.54274293555366","548958842.58","144026.595563","10"
22DT000815,13220 S BALTIMORE,Chicago,Illinois,13220 S BALTIMORE,,"0","211325695","First Savings Bank of Hegewisch, 13220, South Baltimore Avenue, Hegewisch, Chicago, Hyde Park Township, Cook County, Illinois, 60633, United States",amenity,bank,"41.65487375,-87.54744569092891","548958842.58","144026.595563","10"
21DT000734,8300 S BRANDON,Chicago,Illinois,8300 S BRANDON,,"0","211379415","8300, South Brandon Avenue, The Bush, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",building,yes,"41.7445605,-87.54703578431622","548958842.58","144026.595563","10"
22DT001352,10015 S AVENUE L,Chicago,Illinois,10015 S AVENUE L,,"0","211351747","10015, South Avenue L, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",building,yes,"41.71347365,-87.53630511002744","548958842.58","144026.595563","10"
22DT001115,3540 S NORMAL,Chicago,Illinois,3540 S NORMAL,,"0","210534663","3540, South Normal Avenue, Bridgeport, Chicago, Cook County, Illinois, 60609, United States",building,yes,"41.82938705,-87.63906893783401","142093459.943","82824.4632842","11"
21DT000611,2453 S ARCHER,Chicago,Illinois,2453 S ARCHER,,"0","210222971","2453, South Archer Avenue, Bridgeport, Chicago, Cook County, Illinois, 60616, United States",building,yes,"41.847814850000006,-87.64450337388288","142093459.943","82824.4632842","11"
20DT001037,813 W CERMAK RD,Chicago,Illinois,813 W CERMAK RD,,"0","641710652","813, West Cermak Road, Pilsen, Lower West Side, Chicago, West Chicago Township, Cook County, Illinois, 60608, United States",place,house,"41.852725129595754,-87.6467134834463","142093459.943","82824.4632842","11"
20DT001036,217 W 25TH PL,Chicago,Illinois,217 W 25TH PL,,"0","210537950","217, West 25th Place, Armour Square, Chicago, Cook County, Illinois, 60616, United States",building,yes,"41.84621315,-87.63264476245728","142093459.943","82824.4632842","11"
20DT001035,223 W 25TH PL,Chicago,Illinois,223 W 25TH PL,,"0","210538043","223, West 25th Place, Armour Square, Chicago, Cook County, Illinois, 60616, United States",building,yes,"41.8462603,-87.63283090060392","142093459.943","82824.4632842","11"
19DT005697,3800 S EMERALD,Chicago,Illinois,3800 S EMERALD,,"0","210171372","3800, South Emerald Avenue, Bridgeport, Chicago, Cook County, Illinois, 60609, United States",building,yes,"41.82517205,-87.64510060153162","142093459.943","82824.4632842","11"
21DT001184,220 W 25TH PL,Chicago,Illinois,220 W 25TH PL,,"0","210537984","220-222, West 25th Place, Armour Square, Chicago, Cook County, Illinois, 60616, United States",building,yes,"41.8465848,-87.63283382551253","142093459.943","82824.4632842","11"
21DT000614,236 W 26TH ST,Chicago,Illinois,236 W 26TH ST,,"0","31393387","236, West 26th Street, Chinatown, Armour Square, Chicago, Cook County, Illinois, 60616, United States",place,house,"41.84559026335812,-87.63339080287052","142093459.943","82824.4632842","11"
21DT001170,3400 S RACINE,Chicago,Illinois,3400 S RACINE,,"0","24094721","3400, South Racine Avenue, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",place,house,"41.830952,-87.655853","142093459.943","82824.4632842","11"
22DT001287,2701 S WELLS,Chicago,Illinois,2701 S WELLS,,"0","210538771","2701-2707, South Wells Street, Chinatown, Armour Square, Chicago, Cook County, Illinois, 60616, United States",building,retail,"41.84379575,-87.63267579386354","142093459.943","82824.4632842","11"
21DT001097,937 W 31ST PL,Chicago,Illinois,937 W 31ST PL,,"0","210171875","937, West 31st Place, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",building,yes,"41.837008,-87.65014055890911","142093459.943","82824.4632842","11"
20DT001041,817 W CERMAK RD,Chicago,Illinois,817 W CERMAK RD,,"0","641710652","817, West Cermak Road, Pilsen, Lower West Side, Chicago, West Chicago Township, Cook County, Illinois, 60608, United States",place,house,"41.85272486177906,-87.64672901681439","142093459.943","82824.4632842","11"
21DT001173,2720 S CANAL ST,Chicago,Illinois,2720 S CANAL ST,,"0","210538814","2720, South Canal Street, South Branch Addition, Bridgeport, Chicago, Cook County, Illinois, 60616, United States",building,yes,"41.84380575,-87.63851319324672","142093459.943","82824.4632842","11"
21DT001095,3658 S UNION,Chicago,Illinois,3658 S UNION,,"0","210171207","3658, South Union Avenue, Bridgeport, Chicago, Cook County, Illinois, 60609, United States",building,yes,"41.8272598,-87.6439280171657","142093459.943","82824.4632842","11"
20DT001446,217 W 25TH PL,Chicago,Illinois,217 W 25TH PL,,"0","210537950","217, West 25th Place, Armour Square, Chicago, Cook County, Illinois, 60616, United States",building,yes,"41.84621315,-87.63264476245728","142093459.943","82824.4632842","11"
22DT001382,341 W 26TH ST,Chicago,Illinois,341 W 26TH ST,,"0","210539301","341, West 26th Street, Chinatown, Armour Square, Chicago, Cook County, Illinois, 60616, United States",building,yes,"41.84528355,-87.63595302525894","142093459.943","82824.4632842","11"
21DT001094,3619 S NORMAL,Chicago,Illinois,3619 S NORMAL,,"0","219424175","3619, South Normal Avenue, Bridgeport, Chicago, Cook County, Illinois, 60609, United States",place,house,"41.82821575,-87.63862449999999","142093459.943","82824.4632842","11"
22DT002247,3220 S SHIELDS,Chicago,Illinois,3220 S SHIELDS,,"0","24070399","3220, South Shields Avenue, Chinatown, Armour Square, Chicago, Cook County, Illinois, 60616, United States",place,house,"41.83592037895962,-87.63537315765447","142093459.943","82824.4632842","11"
20DT001449,255 W 25TH PL,Chicago,Illinois,255 W 25TH PL,,"0","210538510","255, West 25th Place, Armour Square, Chicago, Cook County, Illinois, 60616, United States",building,yes,"41.846196899999995,-87.63402162586252","142093459.943","82824.4632842","11"
22DT001378,355 W 26TH ST,Chicago,Illinois,355 W 26TH ST,,"0","210539339","355, West 26th Street, South Branch Addition, Armour Square, Chicago, Cook County, Illinois, 60616, United States",building,yes,"41.845281099999994,-87.63641394714969","142093459.943","82824.4632842","11"
22DT000695,610 W 43RD PL,Chicago,Illinois,610 W 43RD PL,,"0","210528462","610, West 43rd Place, Canaryville, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes,"41.81554275,-87.64138803436926","142093459.943","82824.4632842","11"
22DT000701,3714 S HALSTED,Chicago,Illinois,3714 S HALSTED,,"0","210171238","Schaller's Pump, 3714, South Halsted Street, Bridgeport, Chicago, Cook County, Illinois, 60609, United States",amenity,bar,"41.8271528,-87.64636985","142093459.943","82824.4632842","11"
21DT000335,1707 S NEWBERRY,Chicago,Illinois,1707 S NEWBERRY,,"0","31232147","1707, South Newberry Avenue, Lower West Side, Chicago, West Chicago Township, Cook County, Illinois, 60608, United States",place,house,"41.8589323102048,-87.6475367955362","142093459.943","82824.4632842","11"
22DT001262,917 W 34TH ST,Chicago,Illinois,917 W 34TH ST,,"0","210171748","917, West 34th Street, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",building,yes,"41.83255785,-87.64927875000001","142093459.943","82824.4632842","11"
22DT000999,600 W 26TH ST,Chicago,Illinois,600 W 26TH ST,,"0","210224164","600, West 26th Street, Bridgeport, Chicago, Cook County, Illinois, 60616, United States",building,yes,"41.84559455,-87.64174185770423","142093459.943","82824.4632842","11"
21DT000563,463 W 24TH ST,Chicago,Illinois,463 W 24TH ST,,"0","210539433","463, West 24th Street, South Branch Addition, Armour Square, Chicago, Cook County, Illinois, 60616, United States",building,yes,"41.8488444,-87.63924057493857","142093459.943","82824.4632842","11"
23DT000584,2649 S HILLOCK,Chicago,Illinois,2649 S HILLOCK,,"0","210223233","2649, South Hillock Avenue, Locks, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",building,yes,"41.844597699999994,-87.65740113582156","142093459.943","82824.4632842","11"
22DT000997,3000 S NORMAL,Chicago,Illinois,3000 S NORMAL,,"0","210533441","3000, South Normal Avenue, Bridgeport, Chicago, Cook County, Illinois, 60609, United States",building,yes,"41.83983035,-87.63926635085438","142093459.943","82824.4632842","11"
21DT001190,938 W 38TH ST,Chicago,Illinois,938 W 38TH ST,,"0","24087495","938, West 38th Street, Bridgeport, Chicago, Cook County, Illinois, 60609, United States",place,house,"41.82560381203832,-87.64899384897319","142093459.943","82824.4632842","11"
21DT000528,445 W 29TH ST,Chicago,Illinois,445 W 29TH ST,,"0","210539360","445, West 29th Street, Bridgeport, Chicago, Cook County, Illinois, 60616, United States",building,yes,"41.84165605,-87.63837015985551","142093459.943","82824.4632842","11"
21DT001191,705 W 31ST ST,Chicago,Illinois,705 W 31ST ST,,"0","210171475","705, West 31st Street, Bridgeport, Chicago, Cook County, Illinois, 60616, United States",building,yes,"41.837865199999996,-87.64413832927133","142093459.943","82824.4632842","11"
21DT000566,345 W 25TH PL,Chicago,Illinois,345 W 25TH PL,,"0","5740564341","Midwest Restaurant Equipment And Supply, 345, West 25th Place, Armour Square, Chicago, Cook County, Illinois, 60616, United States",office,company,"41.8462188,-87.6363546","142093459.943","82824.4632842","11"
22DT001263,3432 S NORMAL,Chicago,Illinois,3432 S NORMAL,,"0","1164027845","3432, South Normal Avenue, Bridgeport, Chicago, Cook County, Illinois, 60609, United States",building,yes,"41.8316033,-87.6390870269006","142093459.943","82824.4632842","11"
21DT001206,3658 S UNION,Chicago,Illinois,3658 S UNION,,"0","210171207","3658, South Union Avenue, Bridgeport, Chicago, Cook County, Illinois, 60609, United States",building,yes,"41.8272598,-87.6439280171657","142093459.943","82824.4632842","11"
21DT000575,2465 S ARCHER,Chicago,Illinois,2465 S ARCHER,,"0","1124214756","2465, South Archer Avenue, Bridgeport, Chicago, Cook County, Illinois, 60616, United States",place,house,"41.847470763121265,-87.64615844743761","142093459.943","82824.4632842","11"
20DT000511,4251 S PACKERS,Chicago,Illinois,4251 S PACKERS,,"0","1192571203","4251, South Packers Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",place,house,"41.81656012229983,-87.65854935665607","142093459.943","82824.4632842","11"
21DS20685M,4443 S ASHLAND AVE,Chicago,Illinois,4443 S ASHLAND AVE,,"0","479991256","BP, 4443, South Ashland Avenue, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",amenity,fuel,"41.8125813,-87.66476075811283","142093459.943","82824.4632842","11"
20DS75640L,4443 S ASHLAND AVE,Chicago,Illinois,4443 S ASHLAND AVE,,"0","479991256","BP, 4443, South Ashland Avenue, Whiskey Point, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",amenity,fuel,"41.8125813,-87.66476075811283","142093459.943","82824.4632842","11"
20DT000523,3733 S SANGAMON ST,Chicago,Illinois,3733 S SANGAMON ST,,"0","773660996","3733, South Sangamon Street, Bridgeport, Chicago, Cook County, Illinois, 60609, United States",place,house,"41.826714378543016,-87.64913740926836","142093459.943","82824.4632842","11"
21DT001087,911 W 37TH PL,Chicago,Illinois,911 W 37TH PL,,"0","24078000","911, West 37th Place, Bridgeport, Chicago, Cook County, Illinois, 60609, United States",place,house,"41.82665138000458,-87.64814429811858","142093459.943","82824.4632842","11"
21DT001205,445 W 28TH PL,Chicago,Illinois,445 W 28TH PL,,"0","210539358","445, West 28th Place, Bridgeport, Chicago, Cook County, Illinois, 60616, United States",building,yes,"41.8425627,-87.63842128498754","142093459.943","82824.4632842","11"
21DT000576,2564 S HALSTED ST,Chicago,Illinois,2564 S HALSTED ST,,"0","435332278","2564, South Halsted Street, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",place,house,"41.84640113479902,-87.64657532495747","142093459.943","82824.4632842","11"
22DT000804,3337 S MORGAN,Chicago,Illinois,3337 S MORGAN,,"0","210170344","3337, South Morgan Street, Bridgeport, Chicago, Cook County, Illinois, 60609, United States",building,yes,"41.83364225,-87.65073408113956","142093459.943","82824.4632842","11"
21DT000552,2931 S LYMAN ST,Chicago,Illinois,2931 S LYMAN ST,,"0","24114152","2931, South Lyman Street, Locks, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",place,house,"41.840851,-87.65340366666668","142093459.943","82824.4632842","11"
22DT001005,2907 S UNION,Chicago,Illinois,2907 S UNION,,"0","210224030","2907, South Union Avenue, Bridgeport, Chicago, Cook County, Illinois, 60616, United States",building,yes,"41.84146105,-87.64364601750447","142093459.943","82824.4632842","11"
22DT000697,2601 S WELLS,Chicago,Illinois,2601 S WELLS,,"0","24113989","2601, South Wells Street, Chinatown, Armour Square, Chicago, Cook County, Illinois, 60616, United States",place,house,"41.845391,-87.632953","142093459.943","82824.4632842","11"
21DT001185,843 W 33RD ST,Chicago,Illinois,843 W 33RD ST,,"0","210171678","843, West 33rd Street, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",building,yes,"41.83464155,-87.6479190366604","142093459.943","82824.4632842","11"
21DT000345,3227 S CARPENTER ST,Chicago,Illinois,3227 S CARPENTER ST,,"0","210169825","3227, South Carpenter Street, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",building,yes,"41.835155400000005,-87.65193630414285","142093459.943","82824.4632842","11"
21DT000638,465 W 24TH ST,Chicago,Illinois,465 W 24TH ST,,"0","210539444","465, West 24th Street, South Branch Addition, Armour Square, Chicago, Cook County, Illinois, 60616, United States",building,yes,"41.8487945,-87.63937079477819","142093459.943","82824.4632842","11"
22DT000803,1312 W 31ST ST,Chicago,Illinois,1312 W 31ST ST,,"0","146010267","1312, West 31st Street, Locks, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",place,house,"41.837955,-87.658869","142093459.943","82824.4632842","11"
22DT000700,535 W 36TH ST,Chicago,Illinois,535 W 36TH ST,,"0","210535341","535-537, West 36th Street, Bridgeport, Chicago, Cook County, Illinois, 60609, United States",building,yes,"41.8288079,-87.6401687948661","142093459.943","82824.4632842","11"
