docket,dept,violation_address,lat,long,community,ward_1523,violation_date,n_records
22DT000826,TRANPORT,2824 W ARMITAGE ,41.9176933,-87.6982559,LOGAN SQUARE,1.0,2022-01-07,1
22DT000827,TRANPORT,2534 N ELSTON ,41.92753529473296,-87.68122923102814,LOGAN SQUARE,1.0,2022-01-07,1
22DT000828,TRANPORT,1331 N WICKER PARK ,41.90656675,-87.67294050672157,WEST TOWN,1.0,2022-01-06,1
22DT000829,TRANPORT,2426 N LINDEN PL,41.92561310898192,-87.70366467584951,LOGAN SQUARE,32.0,2022-01-05,2
22DT000836,TRANPORT,6868 N WESTERN ,42.0065875,-87.69048819258234,WEST RIDGE,50.0,2022-01-10,2
22DT000837,TRANPORT,6550 N CLARK ST,42.0014417,-87.67211947521321,ROGERS PARK,40.0,2022-01-10,2
22DT000838,TRANPORT,5632 N WESTERN ,41.984150850000006,-87.68980032418396,WEST RIDGE,40.0,2022-01-10,1
22DT000839,TRANPORT,6320 N LINCOLN ,41.9960746,-87.71711685928614,NORTH PARK,50.0,2022-01-10,3
22DT000840,TRANPORT,6934 N CLARK ST,42.00756741354549,-87.67374234081372,ROGERS PARK,49.0,2022-01-10,2
22DT000841,TRANPORT,6700 N WESTERN ,42.003311,-87.690137,WEST RIDGE,50.0,2022-01-10,1
22DT000842,TRANPORT,2350 N NARRAGANSETT ,41.92326145,-87.78574740271412,BELMONT CRAGIN,36.0,2022-01-25,6
22DT000843,TRANPORT,6600 W GRAND ,41.9235813,-87.7976895,MONTCLARE,36.0,2022-01-25,6
22DT000846,TRANPORT,2214 N CICERO ,41.920932427523,-87.74632861390553,BELMONT CRAGIN,36.0,2022-01-26,1
22DT000847,TRANPORT,2725 N HARLEM ,41.92976447071606,-87.80634749267469,MONTCLARE,29.0,2022-01-25,2
22DT000848,TRANPORT,5410 W ROOSEVELT RD,41.86580918822003,-87.75613034918024,AUSTIN,29.0,2022-01-25,1
22DT000849,TRANPORT,5614 W GRAND ,41.91895111279539,-87.76638647971482,BELMONT CRAGIN,36.0,2022-01-25,1
22DT000850,TRANPORT,2719 N HARLEM ,41.92968910276299,-87.80634487738294,MONTCLARE,29.0,2022-01-25,1
22DT000851,TRANPORT,2950 N CICERO ,41.9348907,-87.74701616328824,BELMONT CRAGIN,31.0,2022-01-26,1
22DT000852,TRANPORT,6359 W GRAND ,41.92229275,-87.78519209921112,BELMONT CRAGIN,36.0,2022-01-25,1
22DT000893,TRANPORT,1015 N PULASKI ,41.8996659,-87.72568449067242,HUMBOLDT PARK,37.0,2022-01-25,3
22DT000894,TRANPORT,3826 N LAKE ST,41.8853653,-87.6650686,NEAR WEST SIDE,27.0,2022-01-26,5
22DT000899,TRANPORT,5525 W DIVISION ,41.901926,-87.7648519,AUSTIN,37.0,2021-02-17,1
22DT000900,TRANPORT,1505 N LARAMIE ,41.90793895,-87.75537708557943,AUSTIN,37.0,2021-02-19,2
22DT000904,TRANPORT,2966 N LINCOLN ,41.9357813,-87.6634696,LAKE VIEW,32.0,2022-01-25,1
22DT000905,TRANPORT,2435 N ASHLAND ,41.926168450000006,-87.66788685,LINCOLN PARK,32.0,2022-01-25,4
22DT000906,TRANPORT,1111 W MARSHFIELD ,41.90246688433909,-87.66858786409642,WEST TOWN,1.0,2022-01-27,1
22DT000912,TRANPORT,2820 W LYNDALE ST,41.9226031,-87.69830258678344,LOGAN SQUARE,1.0,2022-01-26,1
22DT000917,TRANPORT,3020 N ASHLAND ,41.9367292,-87.66891702884071,LAKE VIEW,32.0,2022-01-26,1
22DT000929,TRANPORT,4057 W LAWRENCE ,41.96813980255767,-87.72979416629335,ALBANY PARK,39.0,2022-01-16,1
22DT000944,TRANPORT,4331 W BELMONT ,41.9388975,-87.73573825,HERMOSA,31.0,2022-01-26,1
22DT000946,TRANPORT,4512 W DIVERSEY ,41.93168977743173,-87.74092197791035,HERMOSA,31.0,2022-01-25,2
22DT000947,TRANPORT,4621 W BELMONT ,41.93845145,-87.7427539897856,BELMONT CRAGIN,31.0,2022-01-25,2
22DT000948,TRANPORT,4645 W DIVERSEY ,41.9311575,-87.74377514632064,BELMONT CRAGIN,31.0,2022-01-25,2
22DT000950,TRANPORT,5129 W BELMONT ,41.93847305,-87.75492982589645,BELMONT CRAGIN,31.0,2022-01-25,1
22DT000952,TRANPORT,3113 N CICERO ,41.9375448,-87.74642582634732,BELMONT CRAGIN,31.0,2022-01-26,1
22DT000953,TRANPORT,2521 N CALIFORNIA ,41.9273109,-87.69722773428956,LOGAN SQUARE,1.0,2022-01-26,3
22DT000954,TRANPORT,2810 W LOGAN ,41.928104932637815,-87.69794119732076,LOGAN SQUARE,32.0,2022-01-26,1
22DT000956,TRANPORT,2604 N ELSTON ,41.92900868648554,-87.68336945510372,LOGAN SQUARE,1.0,2022-01-26,1
22DT000957,TRANPORT,1951 W DICKENS ,41.91939525,-87.67724302176049,LOGAN SQUARE,32.0,2022-01-25,1
22DT000958,TRANPORT,3015 N LINCOLN ,41.93648664967809,-87.66405314954645,LAKE VIEW,32.0,2022-01-26,4
22DT000959,TRANPORT,3019 N LINCOLN ,41.9367812,-87.664244878479,LAKE VIEW,32.0,2022-01-26,1
22DT000960,TRANPORT,3020 N LINCOLN ,41.93646764913619,-87.66434404289275,LAKE VIEW,32.0,2022-01-26,1
22DT000961,TRANPORT,3033 N LINCOLN ,41.9369726,-87.6646324,LAKE VIEW,32.0,2022-01-26,1
22DT000962,TRANPORT,5762 N MILWAUKEE ,41.98636375,-87.77778885606634,JEFFERSON PARK,45.0,2022-01-30,1
22DT000963,TRANPORT,6019 N MILWAUKEE ,41.990764,-87.78114798120883,NORWOOD PARK,39.0,2022-01-30,2
22DT000964,TRANPORT,5941 N MILWAUKEE ,41.989751850000005,-87.78024569970128,NORWOOD PARK,45.0,2022-01-30,1
22DT000965,TRANPORT,5215 N MILWAUKEE ,41.9753127,-87.76681433833558,JEFFERSON PARK,45.0,2022-01-30,1
22DT000966,TRANPORT,2775 N ELSTON ,41.93192745,-87.6869053884899,LOGAN SQUARE,32.0,2022-01-27,2
22DT000967,TRANPORT,1858 N WESTERN ,41.91563615,-87.6877017798725,LOGAN SQUARE,1.0,2022-01-27,3
22DT000968,TRANPORT,1457 W BELMONT ,41.9394639,-87.66607371829818,LAKE VIEW,32.0,2022-01-27,1
22DT000969,TRANPORT,3801 W 76TH ST,41.7548079,-87.71855235602527,ASHBURN,18.0,2022-01-06,2
22DT000971,TRANPORT,2513 N LINCOLN ,41.9276077,-87.65155496878558,LINCOLN PARK,43.0,2022-01-25,1
22DT000973,TRANPORT,1616 N WELLS ST,41.912169882777405,-87.63485246559101,LINCOLN PARK,2.0,2022-01-25,1
22DT000974,TRANPORT,159 W KINZIE ST,41.8889475,-87.6333796489623,NEAR NORTH SIDE,42.0,2022-01-25,3
22DT000975,TRANPORT,1721 S PAULINA ST,41.8579677,-87.66845239916817,LOWER WEST SIDE,25.0,2022-01-25,2
22DT000976,TRANPORT,630 W HARRISON ST,41.874869,-87.6431641713798,NEAR WEST SIDE,25.0,2022-01-25,2
22DT000977,TRANPORT,947 W VAN BUREN ST,41.876705487726376,-87.65038451710174,NEAR WEST SIDE,25.0,2022-01-25,1
22DT000979,TRANPORT,2625 N WILTON ,41.92981025,-87.65225673892994,LINCOLN PARK,43.0,2022-01-27,1
22DT000982,TRANPORT,701 W DIVERSEY ,41.9325137,-87.6467124558717,LINCOLN PARK,43.0,2022-01-27,1
22DT000983,TRANPORT,25 E CEDAR ST,41.9021858,-87.6272666196791,NEAR NORTH SIDE,42.0,2022-01-26,1
22DT000984,TRANPORT,21 E CEDAR ST,41.9021853,-87.62739244387419,NEAR NORTH SIDE,42.0,2022-01-26,1
22DT000985,TRANPORT,4 E CEDAR ST,41.9022995,-87.62809566666667,NEAR NORTH SIDE,42.0,2022-01-26,2
22DT000986,TRANPORT,325 W EUGENIE ST,41.9126796,-87.63778169911242,LINCOLN PARK,2.0,2022-01-25,1
22DT000987,TRANPORT,2038 W WALTON ,41.89882335,-87.67871813152628,WEST TOWN,2.0,2022-01-25,1
22DT000991,TRANPORT,6801 S PULASKI RD,41.76938855,-87.72217605858269,WEST LAWN,13.0,2022-01-06,1
22DT000992,TRANPORT,6702 S PULASKI RD,41.7711177,-87.72298074829975,WEST LAWN,13.0,2022-01-06,2
22DT000993,TRANPORT,6836 S PULASKI RD,41.76844778691711,-87.72261161538307,WEST LAWN,13.0,2022-01-06,1
22DT000994,TRANPORT,3943 W 70TH PL,41.76494425859837,-87.72077814475753,WEST LAWN,13.0,2022-01-06,1
22DT000996,TRANPORT,6855 S PULASKI RD,41.76829160217168,-87.72238783059679,WEST LAWN,13.0,2022-01-06,1
22DT000997,TRANPORT,3000 S NORMAL ,41.83983035,-87.63926635085438,BRIDGEPORT,11.0,2022-01-26,1
22DT000998,TRANPORT,229 W EUGENIE ST,41.9126978,-87.63598635,LINCOLN PARK,2.0,2022-01-25,1
22DT000999,TRANPORT,600 W 26TH ST,41.84559455,-87.64174185770423,BRIDGEPORT,11.0,2022-01-25,1
22DT001000,TRANPORT,154 W SUPERIOR ,41.8958026,-87.63337637544225,NEAR NORTH SIDE,2.0,2022-01-26,1
22DT001001,TRANPORT,1252 W DICKENS ,41.91990837958857,-87.6603167403506,LINCOLN PARK,2.0,2022-01-25,2
22DT001002,TRANPORT,946 W 31ST PL,41.83735665,-87.6505261487761,BRIDGEPORT,11.0,2022-01-26,1
22DT001003,TRANPORT,2935 S LYMAN ,41.840727650000005,-87.65336709121479,BRIDGEPORT,11.0,2022-01-26,1
22DT001004,TRANPORT,1626 W BLACKHAWK ,41.9071405,-87.66861338972996,WEST TOWN,2.0,2022-01-25,1
22DT001005,TRANPORT,2907 S UNION ,41.84146105,-87.64364601750447,BRIDGEPORT,11.0,2022-01-26,1
22DT001012,TRANPORT,2153 W SCHILLER ,41.9069332,-87.68197045861221,WEST TOWN,2.0,2022-01-25,1
22DT001014,TRANPORT,67 W SCHILLER ,41.9076684,-87.63138024712126,NEAR NORTH SIDE,2.0,2022-01-28,1
22DT001016,TRANPORT,1414 N NOBLE ,41.90754645,-87.66300765663757,WEST TOWN,2.0,2022-01-27,1
22DT001017,TRANPORT,3714 S HALSTED ,41.8271528,-87.64636985,BRIDGEPORT,11.0,2022-01-27,1
22DT001019,TRANPORT,2471 S SENOUR ,41.84654164851681,-87.65229293719815,BRIDGEPORT,11.0,2022-01-27,1
22DT001020,TRANPORT,1418 W BLACKHAWK ,41.90730395,-87.66353325260857,WEST TOWN,2.0,2022-01-27,2
22DT001036,TRANPORT,4401 N CHRISTIANA ,41.961725,-87.711825,ALBANY PARK,33.0,2022-01-31,2
22DT001037,TRANPORT,4024 N KEDZIE ,41.95470265,-87.70826897427716,IRVING PARK,33.0,2022-01-26,4
22DT001041,TRANPORT,1233 S WABASH ,41.8665552,-87.6255855,NEAR SOUTH SIDE,3.0,2022-01-04,4
22DT001042,TRANPORT,1100 E 47TH ST,41.809698,-87.599101,KENWOOD,4.0,2022-01-04,2
22DT001043,TRANPORT,1235 S WABASH ,41.86647765,-87.62551639763723,NEAR SOUTH SIDE,3.0,2022-01-04,1
22DT001044,TRANPORT,1221 S WABASH ,41.86672265,-87.62534922482429,NEAR SOUTH SIDE,3.0,2022-01-04,1
22DT001045,TRANPORT,4646 S DREXEL ,41.81006100070676,-87.60379691714269,KENWOOD,4.0,2022-01-04,1
22DT001046,TRANPORT,3356 N SHEFFIELD ,41.9434223,-87.6544433204705,LAKE VIEW,44.0,2022-02-07,6
22DT001047,TRANPORT,43 N PINE ,41.8816018,-87.76289858897712,AUSTIN,29.0,2022-02-01,2
22DT001051,TRANPORT,2400 N OAKLEY ,41.92508375,-87.68552208969264,LOGAN SQUARE,32.0,2022-01-31,1
22DT001054,TRANPORT,10259 S MICHIGAN ,41.7073515,-87.61994162651746,ROSELAND,9.0,2022-01-26,1
22DT001065,TRANPORT,45 W 103RD ST,41.70688605,-87.62491273536276,ROSELAND,34.0,2022-01-27,2
22DT001067,TRANPORT,901 N PULASKI ,41.8974503,-87.72573617528079,HUMBOLDT PARK,37.0,2021-02-19,1
22DT001068,TRANPORT,4830 S PULASKI RD,41.80542880733404,-87.72362241603278,ARCHER HEIGHTS,14.0,2022-01-25,1
22DT001069,TRANPORT,6633 S PULASKI RD,41.77213668317136,-87.72248332221653,WEST LAWN,13.0,2022-01-07,1
22DT001070,TRANPORT,5144 N CICERO ,41.974824,-87.74846074999999,FOREST GLEN,39.0,2022-01-30,2
22DT001071,TRANPORT,4848  LAWRENCE ,41.8067470610952,-87.61150135299111,GRAND BOULEVARD,4.0,2022-01-30,1
22DT001072,TRANPORT,5152 N CICERO ,41.97446954574693,-87.74808149142478,FOREST GLEN,39.0,2022-01-30,1
22DT001073,TRANPORT,6333 N CICERO ,41.99669235,-87.74777032094617,FOREST GLEN,39.0,2022-01-30,1
22DT001074,TRANPORT,3434 W PETERSON ,41.99049935,-87.71553188951121,NORTH PARK,50.0,2022-01-30,1
22DT001075,TRANPORT,5515 N NORTHWEST HWY ,41.9809771199132,-87.77859871307652,JEFFERSON PARK,45.0,2022-02-08,1
22DT001077,TRANPORT,6436 W HIGGINS ,41.97693855,-87.78928052926909,NORWOOD PARK,45.0,2022-02-08,1
22DT001079,TRANPORT,4815 N WESTERN ,41.96990700777307,-87.68883588039417,LINCOLN SQUARE,47.0,2022-01-30,1
22DT001080,TRANPORT,6801 N WESTERN ,42.0053673,-87.68960514328579,WEST RIDGE,50.0,2022-01-30,1
22DT001081,TRANPORT,5035 W LAWRENCE ,41.967648,-87.75409632767654,PORTAGE PARK,45.0,2022-01-30,1
22DT001083,TRANPORT,651 S WELLS ST,41.8735864,-87.63331910595113,LOOP,25.0,2022-01-26,1
22DT001084,TRANPORT,2019 W 35TH ST,41.83018465,-87.67606756667297,MCKINLEY PARK,12.0,2022-01-31,1
22DT001085,TRANPORT,2023 W 35TH ST,41.83018775,-87.67623943037648,MCKINLEY PARK,12.0,2022-01-31,1
22DT001087,TRANPORT,2601 W FOSTER ,41.97562695,-87.69426616083246,LINCOLN SQUARE,40.0,2022-02-07,1
22DT001088,TRANPORT,4874 N LINCOLN ,41.97057765,-87.69013188679841,LINCOLN SQUARE,40.0,2022-02-07,1
22DT001089,TRANPORT,6101 N SEELEY ,41.992170900000005,-87.68065510866255,WEST RIDGE,40.0,2022-02-03,1
22DT001090,TRANPORT,5239 N KEDZIE ,41.97676537441228,-87.7085963378507,NORTH PARK,40.0,2022-02-03,1
22DT001091,TRANPORT,4908 N LINCOLN ,41.97099505,-87.69032770004941,LINCOLN SQUARE,40.0,2022-02-07,2
22DT001092,TRANPORT,126 W GRAND ,41.89151681190137,-87.63297930507412,NEAR NORTH SIDE,42.0,2022-02-03,1
22DT001093,TRANPORT,128 W GRAND ,41.89151662595496,-87.63299641214368,NEAR NORTH SIDE,42.0,2022-02-03,1
22DT001094,TRANPORT,25 E CEDAR ST,41.9021858,-87.6272666196791,NEAR NORTH SIDE,42.0,2022-02-01,1
22DT001095,TRANPORT,1057 N WOLCOTT ,41.90128425,-87.67452826935528,WEST TOWN,2.0,2022-02-01,2
22DT001096,TRANPORT,4 E CEDAR ST,41.9022995,-87.62809566666667,NEAR NORTH SIDE,42.0,2022-02-01,1
22DT001097,TRANPORT,2621 N HAMPDEN CT,41.9299335,-87.64072129143564,LINCOLN PARK,43.0,2022-02-03,1
22DT001098,TRANPORT,117 S CLINTON ST,41.880051300000005,-87.64082539934347,NEAR WEST SIDE,42.0,2022-02-03,1
22DT001099,TRANPORT,350 W GRAND ,41.89163539686725,-87.63631742529469,NEAR NORTH SIDE,42.0,2022-02-03,1
22DT001100,TRANPORT,626 W ARLINGTON PL,41.9269724,-87.64511881778088,LINCOLN PARK,43.0,2022-02-03,1
22DT001105,TRANPORT,849 N DEARBORN ,41.8981151,-87.62956922396631,NEAR NORTH SIDE,2.0,2022-02-07,2
22DT001107,TRANPORT,849 N DEARBORN ,41.8981151,-87.62956922396631,NEAR NORTH SIDE,2.0,2022-02-03,2
22DT001108,TRANPORT,924 N CLARK ,41.8995506,-87.63187427600926,NEAR NORTH SIDE,2.0,2022-02-03,6
22DT001109,TRANPORT,2300 N CLYBOURN ,41.92359265,-87.66765749999999,LINCOLN PARK,2.0,2022-02-03,1
22DT001110,TRANPORT,241 W SCOTT ST,41.9047277,-87.6361749990038,NEAR NORTH SIDE,2.0,2022-02-03,1
22DT001111,TRANPORT,1982 N CLYBOURN ,41.91728259999999,-87.65877381156716,LINCOLN PARK,2.0,2022-02-03,2
22DT001115,TRANPORT,3540 S NORMAL ,41.82938705,-87.63906893783401,BRIDGEPORT,11.0,2022-02-07,1
22DT001116,TRANPORT,535 W 32ND ST,41.83611435,-87.64030287350384,BRIDGEPORT,11.0,2022-02-07,1
22DT001119,TRANPORT,2401 W HADDON ,41.901999,-87.687613,WEST TOWN,1.0,2022-02-01,8
22DT001120,TRANPORT,2301 N ELSTON ,41.924101,-87.67593,LOGAN SQUARE,32.0,2022-02-01,1
22DT001121,TRANPORT,2759 W ARMITAGE ,41.91730715,-87.69703585587891,LOGAN SQUARE,1.0,2022-02-01,2
22DT001124,TRANPORT,2536 N ELSTON ,41.92757444209944,-87.68128584654222,LOGAN SQUARE,1.0,2022-01-31,1
22DT001125,TRANPORT,2435 N ASHLAND ,41.926168450000006,-87.66788685,LINCOLN PARK,32.0,2022-01-31,1
22DT001126,TRANPORT,1800 W ARMITAGE ,41.91678535,-87.73569319952608,HERMOSA,35.0,2022-01-31,1
22DT001127,TRANPORT,1645 W FULLERTON ,41.92522683235418,-87.66869512924904,LINCOLN PARK,32.0,2022-01-31,1
22DT001128,TRANPORT,722 E 47TH ST,41.80959222494112,-87.6081002296517,GRAND BOULEVARD,4.0,2022-01-04,1
22DT001129,TRANPORT,5257 S PRIARIE ,41.79925146101762,-87.6192278147678,WASHINGTON PARK,3.0,2022-01-05,2
22DT001130,TRANPORT,618 S WABASH ,41.7003515,-87.622146,ROSELAND,9.0,2022-01-10,1
22DT001131,TRANPORT,1830 S WABASH ,41.85740576534602,-87.62571067266319,NEAR SOUTH SIDE,3.0,2022-01-10,1
22DT001132,TRANPORT,1836 S WABASH ,41.85667685,-87.62608034553404,NEAR SOUTH SIDE,3.0,2022-01-10,2
22DT001133,TRANPORT,1522 S WABASH ,41.86136665,-87.62606159935602,NEAR SOUTH SIDE,3.0,2022-01-10,1
22DT001134,TRANPORT,914 S WABASH ,41.85025515,-87.62497248230875,NEAR SOUTH SIDE,3.0,2022-01-07,1
22DT001135,TRANPORT,6224 S PULASKI RD,41.78006336,-87.72290984,WEST LAWN,23.0,2022-01-06,1
22DT001136,TRANPORT,5301 S ARCHER ,41.79895785,-87.73946116246125,GARFIELD RIDGE,14.0,2022-01-12,1
22DT001137,TRANPORT,5325 S ARCHER ,41.799011,-87.740293,GARFIELD RIDGE,14.0,2022-01-12,1
22DT001138,TRANPORT,5315 S ARCHER ,41.79907411247918,-87.73991907790732,GARFIELD RIDGE,14.0,2022-01-12,1
22DT001139,TRANPORT,2416 W 43RD ST,41.815766,-87.685471,BRIGHTON PARK,15.0,2022-01-25,1
22DT001140,TRANPORT,3224 W 55TH ST,41.7931667,-87.7279617,WEST ELSDON,23.0,2022-01-25,2
22DT001141,TRANPORT,4826 S PULASKI RD,41.80549350095531,-87.7236241820097,ARCHER HEIGHTS,14.0,2022-01-25,1
22DT001142,TRANPORT,4425 W 63RD ST,41.7782984,-87.73333996772448,WEST LAWN,23.0,2022-01-25,2
22DT001143,TRANPORT,4722 S PULASKI RD,41.80705711111112,-87.72367066666666,ARCHER HEIGHTS,14.0,2022-01-25,1
22DT001144,TRANPORT,21 E 16TH ST,41.8602952271432,-87.62539569282826,NEAR SOUTH SIDE,3.0,2022-01-05,1
22DT001145,TRANPORT,1608 S WABASH ,41.85999886557988,-87.62576828259095,NEAR SOUTH SIDE,3.0,2022-01-05,1
22DT001146,TRANPORT,834 S MICHIGAN ,41.8801026,-87.6243031,LOOP,42.0,2022-01-07,4
22DT001147,TRANPORT,2545 S STATE ST,41.84692783673469,-87.627085,NEAR SOUTH SIDE,3.0,2022-01-05,2
22DT001148,TRANPORT,4656 S LAKE PARK ,41.81037434921602,-87.59339836361376,KENWOOD,4.0,2022-01-07,1
22DT001149,TRANPORT,4354 S DREXEL ,41.8152568,-87.60476944336735,KENWOOD,4.0,2022-01-05,1
22DT001150,TRANPORT,2609 S STATE ST,41.84536641732665,-87.62706584039985,DOUGLAS,3.0,2022-01-05,2
22DT001151,TRANPORT,700 E 47TH ST,41.8096569,-87.6087267,GRAND BOULEVARD,4.0,2022-01-04,2
22DT001152,TRANPORT,4357 S CHAMPLAIN ,41.81556189745159,-87.61027063561025,GRAND BOULEVARD,4.0,2022-01-04,1
22DT001154,TRANPORT,6400 W NORTH ,41.9972301,-87.7187138,NORTH PARK,50.0,2022-02-07,1
22DT001155,TRANPORT,6600 W NORTH ,41.90944875,-87.79053665458468,AUSTIN,29.0,2022-02-08,1
22DT001156,TRANPORT,3145 N NORDICA ,41.93786645,-87.80229988466405,MONTCLARE,29.0,2022-02-07,2
22DT001157,TRANPORT,2352 N NORDICA ,41.92191856322472,-87.80263008674999,AUSTIN,29.0,2022-02-07,1
22DT001158,TRANPORT,2301 N HARLEM ,41.9214634,-87.80555399769176,AUSTIN,29.0,2022-02-09,3
22DT001159,TRANPORT,3714 N CENTRAL ,41.9478558701321,-87.76671347237512,PORTAGE PARK,36.0,2022-02-09,1
22DT001160,TRANPORT,6420 W FULLERTON ,41.9251573,-87.7872506,BELMONT CRAGIN,36.0,2022-02-09,3
22DT001161,TRANPORT,6460 W FULLERTON ,41.9240133,-87.78803081662397,BELMONT CRAGIN,36.0,2022-02-09,1
22DT001165,TRANPORT,1431 W 21ST ST,41.85414736170191,-87.66239987235465,LOWER WEST SIDE,25.0,2022-02-14,1
22DT001169,TRANPORT,37 S SANGAMON ST,41.88121360633757,-87.65073934763097,NEAR WEST SIDE,25.0,2022-02-07,1
22DT001170,TRANPORT,705 S JEFFERSON ,41.873362168176,-87.64228128586505,NEAR WEST SIDE,25.0,2022-02-08,1
22DT001171,TRANPORT,1828 S WENTWORTH ,41.85690945,-87.63218843998504,ARMOUR SQUARE,25.0,2022-02-08,1
22DT001172,TRANPORT,500 W 18TH ST,41.857728,-87.640135,LOWER WEST SIDE,25.0,2022-02-04,1
22DT001173,TRANPORT,2336 S PRINCETON ST,41.84988464637918,-87.63484668355825,ARMOUR SQUARE,25.0,2022-02-04,1
22DT001174,TRANPORT,1800 W 17TH ST,41.858718,-87.67129,LOWER WEST SIDE,25.0,2022-01-31,1
22DT001175,TRANPORT,2266 N ELSTON ,41.92262535,-87.67425032655962,LOGAN SQUARE,32.0,2022-02-04,1
22DT001176,TRANPORT,2244 N ELSTON ,41.922461,-87.673885,LOGAN SQUARE,32.0,2022-02-04,1
22DT001177,TRANPORT,2627 N WESTERN ,41.92860395918368,-87.6878772755102,LOGAN SQUARE,32.0,2022-02-04,1
22DT001178,TRANPORT,3000 W DIVERSEY ,41.932207,-87.702698,AVONDALE,33.0,2022-02-04,1
22DT001180,TRANPORT,1768 W ARMITAGE ,41.91810025,-87.67238824919664,LOGAN SQUARE,32.0,2022-02-04,1
22DT001181,TRANPORT,2854 N ASHLAND ,41.93288759316103,-87.6685233813067,LAKE VIEW,32.0,2022-02-07,2
22DT001182,TRANPORT,2244 N LISTER ,41.92199905,-87.67551564297895,LOGAN SQUARE,32.0,2022-02-04,1
22DT001183,TRANPORT,3303 N HOYNE ,41.9415708,-87.68058403506134,NORTH CENTER,32.0,2022-02-07,1
22DT001184,TRANPORT,2156 W SCHOOL ST,41.94142853341214,-87.68231419456198,NORTH CENTER,32.0,2022-02-07,1
22DT001185,TRANPORT,1753 N MAPLEWOOD ,41.912881714155496,-87.69084097958844,WEST TOWN,1.0,2022-02-07,1
22DT001186,TRANPORT,2158 W BARRY ,41.9378955,-87.68299572724692,NORTH CENTER,32.0,2022-02-07,1
22DT001187,TRANPORT,1700 W WELLINGTON ,41.9362293,-87.67113120698619,LAKE VIEW,32.0,2022-02-07,1
22DT001188,TRANPORT,1310 W WELLINGTON ,41.93637845,-87.66178700834656,LAKE VIEW,32.0,2022-02-07,3
22DT001189,TRANPORT,3430 N BELL ,41.94407935,-87.68479816224955,NORTH CENTER,32.0,2022-02-07,1
22DT001190,TRANPORT,3236 W WALNUT ST,41.885464805759135,-87.70724608314373,EAST GARFIELD PARK,28.0,2022-02-09,2
22DT001191,TRANPORT,3238 W WALNUT ST,41.8854642494572,-87.70729214494413,EAST GARFIELD PARK,28.0,2022-02-09,2
22DT001192,TRANPORT,3234 W WALNUT ST,41.88546544247348,-87.70720002242236,EAST GARFIELD PARK,28.0,2022-02-09,2
22DT001198,TRANPORT,3302 W WALNUT ST,41.88544326568866,-87.70876607961316,EAST GARFIELD PARK,28.0,2022-02-09,3
22DT001199,TRANPORT,3232 W WALNUT ST,41.885466122327976,-87.70715396227986,EAST GARFIELD PARK,28.0,2022-02-09,1
22DT001201,TRANPORT,528 S WESTERN ,41.87411465,-87.68655110691701,NEAR WEST SIDE,28.0,2022-01-31,4
22DT001202,TRANPORT,2503 W CERMAK RD,41.85192563694717,-87.6881631077086,SOUTH LAWNDALE,28.0,2022-01-31,1
22DT001204,TRANPORT,3828 W ADAMS ST,41.8782311,-87.721923178119,WEST GARFIELD PARK,28.0,2022-01-31,1
22DT001206,TRANPORT,3150 N HARLEM ,41.93748918149843,-87.80683991844842,DUNNING,29.0,2022-02-08,1
22DT001207,TRANPORT,2059 N NATCHEZ ,41.91769783005338,-87.78759905311104,BELMONT CRAGIN,36.0,2022-02-07,2
22DT001208,TRANPORT,2415 N NEWCASTLE ,41.92420625,-87.79594416190476,MONTCLARE,36.0,2022-02-07,1
22DT001209,TRANPORT,6701 W BELMONT ,41.9380329,-87.794098,MONTCLARE,36.0,2022-02-07,1
22DT001210,TRANPORT,5952 W ADDISON ST,41.94597105,-87.77625074202746,PORTAGE PARK,36.0,2022-02-08,1
22DT001211,TRANPORT,6850 W BELMONT ,41.93821523822791,-87.79734328123885,DUNNING,36.0,2022-02-08,1
22DT001212,TRANPORT,6840 W BELMONT ,41.93821719938073,-87.79721313200623,DUNNING,36.0,2022-02-08,3
22DT001213,TRANPORT,5233 W DIVERSEY ,41.9312048,-87.75778518286808,BELMONT CRAGIN,31.0,2022-02-09,1
22DT001214,TRANPORT,6440 W FULLERTON ,41.92375112166822,-87.7863229890262,BELMONT CRAGIN,36.0,2022-02-09,1
22DT001215,TRANPORT,3355 W 55TH ST,41.79336860456803,-87.70780921699469,GAGE PARK,14.0,2022-02-03,1
22DT001217,TRANPORT,4901 S PULASKI RD,41.804086,-87.723366,ARCHER HEIGHTS,14.0,2022-02-03,1
22DT001221,TRANPORT,835 E 35TH ST,41.8310311,-87.6245552,DOUGLAS,3.0,2022-01-11,1
22DT001222,TRANPORT,3807 S COTTAGE GROVE ,41.8259,-87.60761175704143,OAKLAND,4.0,2022-01-11,1
22DT001223,TRANPORT,812 E 41ST ST,41.8206726,-87.60623398205686,OAKLAND,4.0,2022-01-11,8
22DT001224,TRANPORT,2251 S STATE ST,41.851917866909005,-87.62695523014241,NEAR SOUTH SIDE,3.0,2022-01-27,1
22DT001225,TRANPORT,2 E CERMAK RD,41.85270950351926,-87.62398390146082,NEAR SOUTH SIDE,3.0,2022-01-25,1
22DT001226,TRANPORT,1819 S STATE ST,41.857513698971296,-87.62738834864614,NEAR SOUTH SIDE,3.0,2022-01-10,2
22DT001227,TRANPORT,834 S MICHIGAN ,41.8801026,-87.6243031,LOOP,42.0,2022-01-25,1
